qid:3881, aid:7770, score:-3, pre_computed_voteshare:-0.0048
qid:64010, aid:67072, score:-2, pre_computed_voteshare:-0.1538
qid:65035, aid:10188271, score:-2, pre_computed_voteshare:-0.0015
qid:65035, aid:25050139, score:-1, pre_computed_voteshare:-0.0007
qid:65035, aid:25625661, score:-1, pre_computed_voteshare:-0.0007
qid:65010, aid:65069, score:-1, pre_computed_voteshare:-0.0667
qid:65010, aid:72914, score:-1, pre_computed_voteshare:-0.0667
qid:65200, aid:11234509, score:-1, pre_computed_voteshare:-0.0036
qid:65200, aid:28650035, score:-1, pre_computed_voteshare:-0.0036
qid:62713, aid:65920, score:-1, pre_computed_voteshare:-0.3333
qid:66066, aid:66096, score:-1, pre_computed_voteshare:-0.0021
qid:66643, aid:66664, score:-1, pre_computed_voteshare:-0.0417
qid:67275, aid:67367, score:-1, pre_computed_voteshare:-0.0556
qid:67183, aid:67909, score:-1, pre_computed_voteshare:-0.2
qid:68113, aid:517542, score:-1, pre_computed_voteshare:-0.0054
qid:68113, aid:20627965, score:-1, pre_computed_voteshare:-0.0054
qid:68527, aid:343996, score:-1, pre_computed_voteshare:-0.0079
qid:68527, aid:5073365, score:-4, pre_computed_voteshare:-0.0317
qid:69108, aid:70091, score:-1, pre_computed_voteshare:-0.1429
qid:70471, aid:18496772, score:-1, pre_computed_voteshare:-0.0139
qid:70689, aid:74905, score:-3, pre_computed_voteshare:-0.0033
qid:70689, aid:12561974, score:-2, pre_computed_voteshare:-0.0022
qid:70689, aid:19849576, score:-3, pre_computed_voteshare:-0.0033
qid:70785, aid:70920, score:-1, pre_computed_voteshare:-0.125
qid:70909, aid:70925, score:-1, pre_computed_voteshare:-0.25
qid:70992, aid:74284, score:-4, pre_computed_voteshare:-0.1905
qid:71254, aid:71657, score:-1, pre_computed_voteshare:-0.0152
qid:71254, aid:71717, score:-4, pre_computed_voteshare:-0.0606
qid:71625, aid:71699, score:-4, pre_computed_voteshare:-0.0152
qid:72381, aid:13409132, score:-1, pre_computed_voteshare:-0.0476
qid:73095, aid:73161, score:-2, pre_computed_voteshare:-0.2857
qid:74171, aid:74268, score:-1, pre_computed_voteshare:-0.05
qid:74315, aid:74365, score:-1, pre_computed_voteshare:-0.0323
qid:75014, aid:75053, score:-1, pre_computed_voteshare:-0.0435
qid:75014, aid:76998, score:-1, pre_computed_voteshare:-0.0435
qid:75175, aid:21553287, score:-1, pre_computed_voteshare:-0.0032
qid:77387, aid:77481, score:-1, pre_computed_voteshare:-0.02
qid:77686, aid:78036, score:-1, pre_computed_voteshare:-0.5
qid:80105, aid:81010, score:-2, pre_computed_voteshare:-0.0211
qid:80476, aid:9512746, score:-1, pre_computed_voteshare:-0.0006
qid:80476, aid:12944709, score:-4, pre_computed_voteshare:-0.0025
qid:80476, aid:18240546, score:-1, pre_computed_voteshare:-0.0006
qid:80787, aid:80814, score:-2, pre_computed_voteshare:-0.0455
qid:80690, aid:80858, score:-2, pre_computed_voteshare:-0.5
qid:80892, aid:80954, score:-2, pre_computed_voteshare:-0.0741
qid:80892, aid:81712, score:-1, pre_computed_voteshare:-0.037
qid:81260, aid:81277, score:-4, pre_computed_voteshare:-0.0241
qid:81786, aid:81889, score:-1, pre_computed_voteshare:-0.0139
qid:81786, aid:81891, score:-1, pre_computed_voteshare:-0.0139
qid:81786, aid:81917, score:-2, pre_computed_voteshare:-0.0278
qid:83299, aid:83394, score:-2, pre_computed_voteshare:-0.0909
qid:84782, aid:411052, score:-1, pre_computed_voteshare:-1.0
qid:84644, aid:6647403, score:-1, pre_computed_voteshare:-0.0217
qid:86780, aid:4397645, score:-1, pre_computed_voteshare:-0.0028
qid:87062, aid:244182, score:-2, pre_computed_voteshare:-0.3333
qid:88838, aid:2293195, score:-6, pre_computed_voteshare:-0.0294
qid:88838, aid:16998401, score:-1, pre_computed_voteshare:-0.0049
qid:90238, aid:95946, score:-1, pre_computed_voteshare:-0.0027
qid:91981, aid:92064, score:-1, pre_computed_voteshare:-0.125
qid:86202, aid:92356, score:-1, pre_computed_voteshare:-0.0556
qid:92452, aid:92521, score:-1, pre_computed_voteshare:-0.0213
qid:92452, aid:2220383, score:-4, pre_computed_voteshare:-0.0851
qid:92537, aid:92567, score:-1, pre_computed_voteshare:-0.125
qid:93911, aid:93991, score:-7, pre_computed_voteshare:-0.1795
qid:94011, aid:94068, score:-1, pre_computed_voteshare:-0.0323
qid:95419, aid:95496, score:-2, pre_computed_voteshare:-0.0083
qid:95419, aid:7205343, score:-1, pre_computed_voteshare:-0.0041
qid:95419, aid:9557595, score:-6, pre_computed_voteshare:-0.0249
qid:95419, aid:24379913, score:-3, pre_computed_voteshare:-0.0124
qid:96059, aid:2517831, score:-1, pre_computed_voteshare:-0.0833
qid:96859, aid:96976, score:-1, pre_computed_voteshare:-0.1667
qid:97123, aid:97138, score:-1, pre_computed_voteshare:-0.0833
qid:97123, aid:97213, score:-1, pre_computed_voteshare:-0.0833
qid:97123, aid:97247, score:-1, pre_computed_voteshare:-0.0833
qid:99302, aid:99360, score:-1, pre_computed_voteshare:-0.3333
qid:100123, aid:17477921, score:-1, pre_computed_voteshare:-0.0213
qid:101100, aid:4304709, score:-7, pre_computed_voteshare:-0.0522
qid:102003, aid:102079, score:-3, pre_computed_voteshare:-0.1667
qid:103564, aid:103643, score:-2, pre_computed_voteshare:-0.0074
qid:104599, aid:104630, score:-1, pre_computed_voteshare:-0.0133
qid:104599, aid:104809, score:-1, pre_computed_voteshare:-0.0133
qid:104599, aid:104824, score:-1, pre_computed_voteshare:-0.0133
qid:104799, aid:104943, score:-2, pre_computed_voteshare:-0.0196
qid:104854, aid:893656, score:-1, pre_computed_voteshare:-0.0066
qid:106222, aid:28387936, score:-3, pre_computed_voteshare:-0.0197
qid:106310, aid:106676, score:-1, pre_computed_voteshare:-0.3333
qid:109383, aid:109396, score:-1, pre_computed_voteshare:-0.001
qid:109383, aid:109407, score:-1, pre_computed_voteshare:-0.001
qid:109383, aid:109667, score:-7, pre_computed_voteshare:-0.0069
qid:109383, aid:109958, score:-2, pre_computed_voteshare:-0.002
qid:109383, aid:5041615, score:-1, pre_computed_voteshare:-0.001
qid:109383, aid:11566478, score:-2, pre_computed_voteshare:-0.002
qid:109383, aid:12172924, score:-2, pre_computed_voteshare:-0.002
qid:109383, aid:19563077, score:-5, pre_computed_voteshare:-0.0049
qid:112503, aid:112509, score:-7, pre_computed_voteshare:-0.0778
qid:114457, aid:114480, score:-2, pre_computed_voteshare:-0.1818
qid:115178, aid:115200, score:-1, pre_computed_voteshare:-0.0833
qid:115203, aid:115465, score:-2, pre_computed_voteshare:-1.0
qid:115269, aid:115289, score:-1, pre_computed_voteshare:-0.0238
qid:115269, aid:115708, score:-1, pre_computed_voteshare:-0.0238
qid:115692, aid:115952, score:-5, pre_computed_voteshare:-0.0549
qid:115692, aid:24768836, score:-1, pre_computed_voteshare:-0.011
qid:115971, aid:27838542, score:-2, pre_computed_voteshare:-0.0769
qid:116164, aid:116208, score:-1, pre_computed_voteshare:-0.0769
qid:116164, aid:116224, score:-1, pre_computed_voteshare:-0.0769
qid:116394, aid:9681259, score:-2, pre_computed_voteshare:-0.0952
qid:116629, aid:116647, score:-7, pre_computed_voteshare:-1.1667
qid:117690, aid:423759, score:-1, pre_computed_voteshare:-0.0156
qid:118371, aid:118427, score:-3, pre_computed_voteshare:-0.1364
qid:120180, aid:20260320, score:-2, pre_computed_voteshare:-0.0333
qid:121324, aid:121523, score:-1, pre_computed_voteshare:-0.0072
qid:122724, aid:124458, score:-1, pre_computed_voteshare:-0.25
qid:122254, aid:122863, score:-2, pre_computed_voteshare:-0.1818
qid:122847, aid:122899, score:-1, pre_computed_voteshare:-0.0833
qid:123809, aid:14159539, score:-1, pre_computed_voteshare:-0.3333
qid:125313, aid:3616057, score:-2, pre_computed_voteshare:-1.0
qid:126114, aid:126516, score:-1, pre_computed_voteshare:-0.25
qid:126798, aid:27431825, score:-2, pre_computed_voteshare:-0.4
qid:127328, aid:127384, score:-2, pre_computed_voteshare:-0.2222
qid:127713, aid:127735, score:-1, pre_computed_voteshare:-1.0
qid:128038, aid:128152, score:-5, pre_computed_voteshare:-0.0568
qid:128888, aid:128910, score:-2, pre_computed_voteshare:-0.1818
qid:130869, aid:130920, score:-2, pre_computed_voteshare:-0.0211
qid:131866, aid:132312, score:-1, pre_computed_voteshare:-0.25
qid:131866, aid:133402, score:-1, pre_computed_voteshare:-0.25
qid:132411, aid:135209, score:-1, pre_computed_voteshare:-0.0556
qid:132976, aid:133016, score:-1, pre_computed_voteshare:-0.0909
qid:133229, aid:133280, score:-3, pre_computed_voteshare:-0.3
qid:133988, aid:134200, score:-1, pre_computed_voteshare:-0.0204
qid:134492, aid:134532, score:-1, pre_computed_voteshare:-0.0054
qid:136419, aid:137770, score:-2, pre_computed_voteshare:-0.0082
qid:136419, aid:138019, score:-1, pre_computed_voteshare:-0.0041
qid:136580, aid:136668, score:-1, pre_computed_voteshare:-0.1111
qid:136518, aid:1455028, score:-2, pre_computed_voteshare:-0.5
qid:136696, aid:137188, score:-1, pre_computed_voteshare:-0.25
qid:138059, aid:138087, score:-1, pre_computed_voteshare:-0.5
qid:138948, aid:1889473, score:-1, pre_computed_voteshare:-0.0026
qid:139368, aid:139416, score:-1, pre_computed_voteshare:-1.0
qid:140131, aid:140181, score:-2, pre_computed_voteshare:-0.0039
qid:140131, aid:27326948, score:-1, pre_computed_voteshare:-0.0019
qid:140127, aid:140193, score:-1, pre_computed_voteshare:-1.0
qid:141241, aid:141269, score:-4, pre_computed_voteshare:-0.1111
qid:141241, aid:141279, score:-1, pre_computed_voteshare:-0.0278
qid:142151, aid:142405, score:-2, pre_computed_voteshare:-0.5
qid:142317, aid:142380, score:-2, pre_computed_voteshare:-0.1053
qid:143622, aid:20308711, score:-1, pre_computed_voteshare:-0.007
qid:146576, aid:435245, score:-1, pre_computed_voteshare:-0.0017
qid:146576, aid:646497, score:-1, pre_computed_voteshare:-0.0017
qid:146576, aid:1678792, score:-1, pre_computed_voteshare:-0.0017
qid:146576, aid:2431130, score:-1, pre_computed_voteshare:-0.0017
qid:146576, aid:2949842, score:-1, pre_computed_voteshare:-0.0017
qid:146576, aid:6236817, score:-2, pre_computed_voteshare:-0.0034
qid:146576, aid:6552623, score:-1, pre_computed_voteshare:-0.0017
qid:146576, aid:11452122, score:-1, pre_computed_voteshare:-0.0017
qid:147178, aid:736110, score:-1, pre_computed_voteshare:-0.0526
qid:147178, aid:753767, score:-1, pre_computed_voteshare:-0.0526
qid:148828, aid:148851, score:-2, pre_computed_voteshare:-0.0328
qid:150192, aid:150219, score:-1, pre_computed_voteshare:-0.0046
qid:150554, aid:150742, score:-2, pre_computed_voteshare:-0.6667
qid:151778, aid:151944, score:-1, pre_computed_voteshare:-0.125
qid:152205, aid:152267, score:-2, pre_computed_voteshare:-0.1538
qid:152342, aid:152357, score:-1, pre_computed_voteshare:-0.0244
qid:153716, aid:12032525, score:-1, pre_computed_voteshare:-0.0196
qid:153716, aid:13283772, score:-2, pre_computed_voteshare:-0.0392
qid:153724, aid:7347099, score:-1, pre_computed_voteshare:-0.0015
qid:155243, aid:7914693, score:-2, pre_computed_voteshare:-0.0282
qid:156032, aid:156053, score:-1, pre_computed_voteshare:-0.0625
qid:156508, aid:156721, score:-4, pre_computed_voteshare:-0.0426
qid:156527, aid:156557, score:-6, pre_computed_voteshare:-0.5455
qid:157944, aid:19191359, score:-2, pre_computed_voteshare:-0.0008
qid:158778, aid:158832, score:-1, pre_computed_voteshare:-0.0625
qid:160382, aid:160410, score:-7, pre_computed_voteshare:-0.2258
qid:160697, aid:515268, score:-1, pre_computed_voteshare:-0.004
qid:160697, aid:4205620, score:-2, pre_computed_voteshare:-0.008
qid:160970, aid:3056891, score:-6, pre_computed_voteshare:-0.012
qid:161518, aid:161542, score:-1, pre_computed_voteshare:-0.5
qid:161633, aid:9954231, score:-5, pre_computed_voteshare:-0.0258
qid:163451, aid:406529, score:-1, pre_computed_voteshare:-1.0
qid:163722, aid:164765, score:-1, pre_computed_voteshare:-0.0103
qid:166298, aid:166303, score:-1, pre_computed_voteshare:-0.0164
qid:166298, aid:166358, score:-1, pre_computed_voteshare:-0.0164
qid:166340, aid:166353, score:-1, pre_computed_voteshare:-0.013
qid:168084, aid:168858, score:-4, pre_computed_voteshare:-0.1739
qid:169799, aid:169805, score:-1, pre_computed_voteshare:-0.0625
qid:171205, aid:505362, score:-1, pre_computed_voteshare:-0.0054
qid:171952, aid:9110458, score:-4, pre_computed_voteshare:-0.0102
qid:171952, aid:16613662, score:-2, pre_computed_voteshare:-0.0051
qid:173017, aid:173084, score:-1, pre_computed_voteshare:-0.5
qid:174502, aid:174519, score:-5, pre_computed_voteshare:-0.0694
qid:174502, aid:174644, score:-1, pre_computed_voteshare:-0.0139
qid:174502, aid:174919, score:-1, pre_computed_voteshare:-0.0139
qid:174502, aid:175498, score:-2, pre_computed_voteshare:-0.0278
qid:174502, aid:4345423, score:-2, pre_computed_voteshare:-0.0278
qid:175186, aid:175317, score:-1, pre_computed_voteshare:-0.0526
qid:177324, aid:177726, score:-2, pre_computed_voteshare:-1.0
qid:178026, aid:178052, score:-3, pre_computed_voteshare:-0.0146
qid:178836, aid:178853, score:-3, pre_computed_voteshare:-0.0283
qid:179427, aid:8326785, score:-1, pre_computed_voteshare:-0.0096
qid:179427, aid:21031125, score:-1, pre_computed_voteshare:-0.0096
qid:179743, aid:8019432, score:-1, pre_computed_voteshare:-0.0213
qid:180713, aid:180732, score:-1, pre_computed_voteshare:-0.25
qid:182278, aid:183127, score:-1, pre_computed_voteshare:-0.0057
qid:184216, aid:184419, score:-1, pre_computed_voteshare:-1.0
qid:184312, aid:184520, score:-13, pre_computed_voteshare:-0.3095
qid:184825, aid:184914, score:-1, pre_computed_voteshare:-0.25
qid:184825, aid:184936, score:-1, pre_computed_voteshare:-0.25
qid:186964, aid:9091254, score:-6, pre_computed_voteshare:-0.0067
qid:187188, aid:187232, score:-1, pre_computed_voteshare:-0.2
qid:187188, aid:191916, score:-1, pre_computed_voteshare:-0.2
qid:187461, aid:187516, score:-1, pre_computed_voteshare:-0.5
qid:187216, aid:187694, score:-6, pre_computed_voteshare:-0.1935
qid:187676, aid:1600756, score:-8, pre_computed_voteshare:-0.0372
qid:189559, aid:190165, score:-2, pre_computed_voteshare:-0.0056
qid:191387, aid:192422, score:-1, pre_computed_voteshare:-0.05
qid:194165, aid:1604066, score:-1, pre_computed_voteshare:-0.0357
qid:194395, aid:194408, score:-1, pre_computed_voteshare:-0.5
qid:194765, aid:194767, score:-1, pre_computed_voteshare:-0.0125
qid:194765, aid:194920, score:-1, pre_computed_voteshare:-0.0125
qid:193483, aid:7848011, score:-1, pre_computed_voteshare:-0.1667
qid:195020, aid:195089, score:-1, pre_computed_voteshare:-0.0256
qid:196014, aid:196092, score:-2, pre_computed_voteshare:-0.0606
qid:196610, aid:196613, score:-2, pre_computed_voteshare:-0.1538
qid:196824, aid:196844, score:-1, pre_computed_voteshare:-0.0909
qid:196845, aid:196922, score:-1, pre_computed_voteshare:-0.25
qid:197474, aid:16392767, score:-2, pre_computed_voteshare:-0.0063
qid:198006, aid:198019, score:-1, pre_computed_voteshare:-0.0455
qid:198679, aid:6505115, score:-2, pre_computed_voteshare:-0.2857
qid:199428, aid:199474, score:-2, pre_computed_voteshare:-0.2222
qid:200387, aid:200496, score:-1, pre_computed_voteshare:-0.0556
qid:201287, aid:201429, score:-3, pre_computed_voteshare:-0.0556
qid:202148, aid:204346, score:-5, pre_computed_voteshare:-0.25
qid:204398, aid:204413, score:-1, pre_computed_voteshare:-0.0303
qid:204784, aid:205495, score:-2, pre_computed_voteshare:-0.0055
qid:204784, aid:21368806, score:-1, pre_computed_voteshare:-0.0027
qid:206161, aid:25023603, score:-3, pre_computed_voteshare:-0.0196
qid:206473, aid:206573, score:-4, pre_computed_voteshare:-0.0615
qid:206473, aid:207392, score:-1, pre_computed_voteshare:-0.0154
qid:207237, aid:207577, score:-1, pre_computed_voteshare:-0.0323
qid:207498, aid:274910, score:-2, pre_computed_voteshare:-0.1176
qid:207947, aid:24374441, score:-1, pre_computed_voteshare:-0.0011
qid:207947, aid:26422572, score:-1, pre_computed_voteshare:-0.0011
qid:207843, aid:20436187, score:-1, pre_computed_voteshare:-0.002
qid:208306, aid:208655, score:-1, pre_computed_voteshare:-0.2
qid:208261, aid:208407, score:-1, pre_computed_voteshare:-0.5
qid:208562, aid:208803, score:-1, pre_computed_voteshare:-0.0435
qid:208672, aid:210173, score:-1, pre_computed_voteshare:-0.5
qid:210214, aid:210376, score:-1, pre_computed_voteshare:-0.0192
qid:209731, aid:842464, score:-1, pre_computed_voteshare:-0.25
qid:199774, aid:211512, score:-1, pre_computed_voteshare:-0.0526
qid:212350, aid:18890592, score:-1, pre_computed_voteshare:-0.0192
qid:212697, aid:212753, score:-1, pre_computed_voteshare:-0.037
qid:214411, aid:740734, score:-1, pre_computed_voteshare:-0.1667
qid:216894, aid:18012906, score:-4, pre_computed_voteshare:-0.0122
qid:216894, aid:25545166, score:-9, pre_computed_voteshare:-0.0274
qid:217065, aid:16557475, score:-1, pre_computed_voteshare:-0.0052
qid:217113, aid:5927441, score:-2, pre_computed_voteshare:-0.0171
qid:217718, aid:217778, score:-1, pre_computed_voteshare:-0.0769
qid:217929, aid:2288617, score:-1, pre_computed_voteshare:-0.0556
qid:218608, aid:218673, score:-1, pre_computed_voteshare:-0.1111
qid:221525, aid:25908538, score:-1, pre_computed_voteshare:-0.0072
qid:223640, aid:223718, score:-1, pre_computed_voteshare:-0.0556
qid:223918, aid:19330700, score:-1, pre_computed_voteshare:-0.0011
qid:224311, aid:21866618, score:-2, pre_computed_voteshare:-0.0067
qid:225194, aid:225204, score:-6, pre_computed_voteshare:-0.1818
qid:225194, aid:225208, score:-1, pre_computed_voteshare:-0.0303
qid:225489, aid:225523, score:-2, pre_computed_voteshare:-0.4
qid:227276, aid:227948, score:-1, pre_computed_voteshare:0
qid:229886, aid:242892, score:-1, pre_computed_voteshare:-0.0128
qid:229886, aid:6941589, score:-2, pre_computed_voteshare:-0.0256
qid:230193, aid:22419371, score:-1, pre_computed_voteshare:-0.025
qid:231917, aid:232036, score:-1, pre_computed_voteshare:-0.0476
qid:237058, aid:237349, score:-1, pre_computed_voteshare:-1.0
qid:237159, aid:5229274, score:-2, pre_computed_voteshare:-0.0094
qid:237159, aid:23630046, score:-1, pre_computed_voteshare:-0.0047
qid:237585, aid:237604, score:-1, pre_computed_voteshare:-0.0164
qid:238314, aid:239037, score:-1, pre_computed_voteshare:-0.5
qid:239732, aid:248026, score:-2, pre_computed_voteshare:-0.003
qid:239732, aid:578147, score:-1, pre_computed_voteshare:-0.0015
qid:239732, aid:4962306, score:-1, pre_computed_voteshare:-0.0015
qid:240546, aid:4200787, score:-1, pre_computed_voteshare:-0.0019
qid:241003, aid:11244794, score:-1, pre_computed_voteshare:-0.0125
qid:241813, aid:241869, score:-3, pre_computed_voteshare:-0.4286
qid:241813, aid:242984, score:-2, pre_computed_voteshare:-0.2857
qid:242079, aid:242089, score:-5, pre_computed_voteshare:-0.4167
qid:242438, aid:243392, score:-2, pre_computed_voteshare:-0.0167
qid:243811, aid:243825, score:-3, pre_computed_voteshare:-0.1304
qid:243912, aid:245025, score:-1, pre_computed_voteshare:-1.0
qid:244283, aid:244325, score:-1, pre_computed_voteshare:-0.1667
qid:245453, aid:245472, score:-2, pre_computed_voteshare:-0.0909
qid:248589, aid:14812724, score:-1, pre_computed_voteshare:-0.0182
qid:251007, aid:251064, score:-3, pre_computed_voteshare:-0.0248
qid:251007, aid:930988, score:-3, pre_computed_voteshare:-0.0248
qid:251007, aid:1133582, score:-1, pre_computed_voteshare:-0.0083
qid:251535, aid:252929, score:-1, pre_computed_voteshare:-0.04
qid:251336, aid:339178, score:-1, pre_computed_voteshare:-0.0476
qid:248562, aid:8179949, score:-1, pre_computed_voteshare:-0.0039
qid:248562, aid:17381820, score:-2, pre_computed_voteshare:-0.0078
qid:253357, aid:23550884, score:-2, pre_computed_voteshare:-0.025
qid:253403, aid:253476, score:-1, pre_computed_voteshare:-0.0333
qid:254441, aid:255587, score:-2, pre_computed_voteshare:-0.0741
qid:255370, aid:258547, score:-1, pre_computed_voteshare:-0.0769
qid:255370, aid:263073, score:-1, pre_computed_voteshare:-0.0769
qid:259180, aid:481056, score:-1, pre_computed_voteshare:-0.3333
qid:260666, aid:21212419, score:-2, pre_computed_voteshare:-0.0056
qid:260666, aid:23188064, score:-3, pre_computed_voteshare:-0.0084
qid:261125, aid:261132, score:-2, pre_computed_voteshare:-0.125
qid:261125, aid:494317, score:-1, pre_computed_voteshare:-0.0625
qid:261424, aid:3689013, score:-1, pre_computed_voteshare:-0.0833
qid:262603, aid:7051832, score:-3, pre_computed_voteshare:-0.1765
qid:262618, aid:263248, score:-1, pre_computed_voteshare:-0.0244
qid:262816, aid:28525284, score:-1, pre_computed_voteshare:-0.0041
qid:264339, aid:271551, score:-1, pre_computed_voteshare:-0.3333
qid:264469, aid:264481, score:-5, pre_computed_voteshare:-0.5556
qid:264828, aid:264830, score:-2, pre_computed_voteshare:-0.1053
qid:266693, aid:266741, score:-1, pre_computed_voteshare:-0.25
qid:266913, aid:266977, score:-1, pre_computed_voteshare:-0.0588
qid:268672, aid:7679371, score:-2, pre_computed_voteshare:-0.0313
qid:268929, aid:23112447, score:-1, pre_computed_voteshare:-0.0072
qid:268129, aid:269123, score:-1, pre_computed_voteshare:-0.0556
qid:267738, aid:1800326, score:-1, pre_computed_voteshare:-0.3333
qid:270445, aid:23625612, score:-1, pre_computed_voteshare:-0.0065
qid:270884, aid:270900, score:-1, pre_computed_voteshare:-0.0625
qid:271610, aid:271647, score:-2, pre_computed_voteshare:-0.0625
qid:273929, aid:2952466, score:-1, pre_computed_voteshare:-0.1429
qid:274840, aid:274877, score:-2, pre_computed_voteshare:-0.0833
qid:275711, aid:3758787, score:-5, pre_computed_voteshare:-0.0082
qid:2206378, aid:275787, score:-1, pre_computed_voteshare:-0.0047
qid:275944, aid:27059883, score:-2, pre_computed_voteshare:-0.0024
qid:276472, aid:279371, score:-4, pre_computed_voteshare:-0.2857
qid:276909, aid:277047, score:-1, pre_computed_voteshare:-0.0417
qid:277143, aid:277158, score:-3, pre_computed_voteshare:-0.1034
qid:277309, aid:4981107, score:-3, pre_computed_voteshare:-0.1
